ram_used,ram_ava,cpu,temp
364268,5937856,30.0,69.627
361972,5940152,27.8,69.627
363268,5938856,29.7,70.114
364048,5938076,28.0,70.114
362044,5940080,30.0,70.114
363104,5939020,28.4,70.114
363704,5938420,29.7,70.601
361820,5940304,30.0,69.627
363116,5939008,29.7,70.114
363908,5938216,31.0,69.627
362372,5939752,28.7,70.601
362924,5939200,29.7,70.114
364060,5938064,30.0,70.114
362176,5939948,29.4,70.601
363368,5938756,28.5,70.114
362072,5940052,30.0,70.114
363220,5938904,29.1,70.114
364012,5938112,28.4,70.601
362368,5939756,30.6,69.627
362772,5939352,29.7,70.114
364068,5938056,27.4,70.114
362176,5939948,27.8,70.601
363340,5938784,28.0,69.627
364240,5937884,28.7,69.627
362220,5939904,30.4,69.627
363208,5938916,29.4,70.601
364252,5937872,28.4,69.627
362116,5940008,30.0,69.627
363412,5938712,29.7,70.114
364192,5937932,27.4,71.088
362428,5939696,29.1,70.601
363236,5938888,28.7,70.114
363848,5938276,31.1,69.627
361120,5941004,31.6,70.114
362960,5939164,29.7,70.114
361628,5940496,30.6,70.114
362940,5939184,28.4,69.627
364000,5938124,28.7,70.114
362184,5939940,29.1,70.114
363224,5938900,30.6,69.627
364176,5937948,29.1,69.627
361984,5940140,28.0,70.601
363176,5938948,27.8,69.627
364072,5938052,29.4,70.114
362536,5939588,30.6,69.627
363224,5938900,31.0,70.601
364464,5937660,28.7,70.114
362104,5940020,28.4,70.114
363120,5939004,28.0,70.601
364032,5938092,29.7,70.114
362384,5939740,31.3,69.627
363176,5938948,32.0,70.601
364312,5937812,31.6,70.601
362324,5939800,30.6,69.627
363472,5938652,29.7,69.627
363936,5938188,28.7,69.627
361892,5940232,29.7,69.627
363484,5938640,30.0,69.627
364412,5937712,29.1,70.114
362248,5939876,29.4,70.114
362980,5939144,29.1,70.601
364456,5937668,28.7,70.601
362080,5940044,29.7,70.601
363376,5938748,28.7,69.14
364156,5937968,27.8,70.114
362392,5939732,29.4,70.601
363452,5938672,30.6,70.601
364308,5937816,29.1,70.601
362420,5939704,28.7,69.627
363612,5938512,28.5,70.114
362076,5940048,30.6,70.114
363120,5939004,29.7,69.627
364164,5937960,28.0,70.601
362480,5939644,27.8,70.114
363420,5938704,29.7,70.601
364408,5937716,30.0,71.088
362420,5939704,28.4,70.601
363328,5938796,30.6,70.114
364108,5938016,29.1,69.14
362580,5939544,29.1,69.14
363520,5938604,30.0,70.114
364492,5931316,33.0,71.088
364016,5931792,28.9,69.627
362300,5933508,30.2,70.114
363000,5932808,30.8,70.601
364288,5931520,30.8,69.627
362424,5933384,29.8,69.627
363320,5932488,29.9,70.601
363504,5932304,31.9,70.114
362528,5933280,31.8,69.14
363772,5935588,30.8,70.601
362996,5936364,31.5,70.601
363936,5935424,27.7,70.114
362384,5937108,29.5,70.114
363444,5936048,29.2,69.627
364440,5935052,29.4,71.088
362636,5936848,30.2,71.088
363916,5935568,30.8,69.627
364708,5934776,29.5,70.601
362576,5936908,31.1,69.627
363708,5935776,29.5,69.627
364564,5934920,29.2,70.114
362708,5936776,28.8,70.114
363780,5935704,29.1,70.114
364388,5935088,28.8,69.14
362608,5936868,28.8,70.601
363444,5936040,29.1,70.601
364592,5934892,32.5,70.601
362548,5936936,26.7,70.114
363860,5935624,29.8,70.114
364464,5935020,26.7,69.627
362844,5936640,28.8,71.088
362900,5936584,29.2,71.088
363840,5935644,31.1,71.088
361920,5937564,29.7,70.601
362948,5936536,28.8,69.627
363752,5935732,30.3,71.088
362112,5937372,31.1,69.627
363500,5935984,29.7,70.114
364440,5935044,28.8,70.114
362772,5936712,30.3,71.088
363696,5935788,28.8,70.601
364684,5934800,28.4,71.088
362220,5937264,29.4,70.601
363560,5935924,28.5,69.627
