ram_used,ram_ava,cpu,temp
496580,5997864,32.1,65.731
ram_used,ram_ava,cpu,temp
496732,5997708,35.2,66.705
ram_used,ram_ava,cpu,temp
499148,5995284,31.8,66.218
ram_used,ram_ava,cpu,temp
498052,5996384,31.9,66.705
ram_used,ram_ava,cpu,temp
495924,5997492,32.1,66.705
ram_used,ram_ava,cpu,temp
495484,5997916,32.8,67.679
ram_used,ram_ava,cpu,temp
494320,5998816,29.9,66.218
ram_used,ram_ava,cpu,temp
496492,5996640,33.1,66.218
ram_used,ram_ava,cpu,temp
497148,5995980,34.5,66.218
ram_used,ram_ava,cpu,temp
498512,5994612,33.1,66.218
ram_used,ram_ava,cpu,temp
496948,5996184,32.8,65.731
ram_used,ram_ava,cpu,temp
494424,5998708,33.3,66.218
ram_used,ram_ava,cpu,temp
497724,5996432,31.2,65.731
ram_used,ram_ava,cpu,temp
495804,5998352,33.3,67.192
ram_used,ram_ava,cpu,temp
498088,5996072,31.4,67.192
ram_used,ram_ava,cpu,temp
494824,5999340,30.4,67.679
ram_used,ram_ava,cpu,temp
496752,5997404,33.8,65.731
ram_used,ram_ava,cpu,temp
497652,5996244,29.4,66.705
ram_used,ram_ava,cpu,temp
494236,5998640,30.4,65.731
ram_used,ram_ava,cpu,temp
510704,5982160,29.4,66.218
ram_used,ram_ava,cpu,temp
496060,5996800,32.6,68.166
ram_used,ram_ava,cpu,temp
494900,5997960,31.9,66.705
ram_used,ram_ava,cpu,temp
495316,5997552,30.9,66.705
ram_used,ram_ava,cpu,temp
496224,5996648,32.6,66.705
ram_used,ram_ava,cpu,temp
497396,5995468,30.7,66.218
ram_used,ram_ava,cpu,temp
495332,5997536,32.1,66.218
ram_used,ram_ava,cpu,temp
512060,5981836,30.4,67.679
ram_used,ram_ava,cpu,temp
511104,5982776,33.3,65.731
ram_used,ram_ava,cpu,temp
511600,5982284,33.6,67.679
ram_used,ram_ava,cpu,temp
512692,5980932,31.6,65.731
ram_used,ram_ava,cpu,temp
512372,5981244,31.0,66.705
ram_used,ram_ava,cpu,temp
510072,5983544,29.9,66.705
ram_used,ram_ava,cpu,temp
510964,5981628,33.3,66.218
ram_used,ram_ava,cpu,temp
510920,5981620,31.9,66.218
ram_used,ram_ava,cpu,temp
512764,5979772,34.3,66.218
ram_used,ram_ava,cpu,temp
512712,5979824,32.4,66.705
ram_used,ram_ava,cpu,temp
510264,5982272,32.6,67.192
ram_used,ram_ava,cpu,temp
510976,5981556,31.1,66.705
ram_used,ram_ava,cpu,temp
512004,5980524,32.1,66.218
ram_used,ram_ava,cpu,temp
513856,5978672,32.4,67.679
