ram_used,ram_ava,cpu,temp
505988,5976380,61.7,73.523
504964,5977404,60.3,72.062
504952,5977416,60.0,71.575
504720,5977560,60.3,72.062
504332,5977944,59.4,71.575
505848,5976432,59.4,73.036
505848,5976432,61.5,72.549
506100,5976180,59.7,72.062
505848,5976432,61.5,71.575
507612,5974668,58.7,71.088
507356,5974920,61.9,72.549
505588,5976684,60.9,72.062
507096,5975172,59.4,72.549
506584,5975676,60.9,72.062
506328,5975928,60.0,72.062
506324,5975928,60.3,71.088
505844,5976432,58.7,72.549
508012,5978196,61.5,73.036
506248,5979960,60.3,73.036
505504,5980700,59.7,72.549
504232,5981976,60.0,71.575
503728,5982480,60.3,72.549
505240,5980968,60.3,72.062
504988,5981220,60.9,72.062
505992,5980212,60.9,72.062
505492,5980716,60.9,73.036
505240,5980968,60.9,71.575
504856,5981352,60.0,72.062
504484,5981724,60.3,73.036
504480,5981724,60.9,72.549
504224,5981976,59.4,72.062
504220,5981976,61.5,73.036
504972,5981220,59.0,73.036
504836,5980464,60.6,72.549
504720,5980464,60.3,72.549
504712,5980464,60.9,72.549
504848,5980328,60.3,72.062
504832,5980340,59.4,72.549
504068,5981108,61.9,73.036
503556,5981624,58.1,73.036
503296,5981888,60.9,72.062
502692,5982480,60.3,72.549
502940,5982228,60.0,72.549
504448,5980716,60.3,73.036
505704,5979456,59.4,72.549
506472,5978684,60.3,73.036
507580,5977572,61.5,72.062
505720,5979456,58.7,73.036
506604,5979456,60.0,73.036
506232,5979824,59.4,73.036
506364,5979836,60.6,73.036
504588,5981612,61.9,72.549
504576,5981624,60.3,72.549
504328,5981872,59.4,73.523
504468,5981724,60.9,73.036
504716,5981472,59.7,73.523
504816,5981368,59.4,73.523
504704,5981472,60.6,72.062
505708,5980464,60.3,73.036
505556,5980612,61.5,73.523
505580,5980612,60.9,72.549
505240,5980952,60.9,73.523
505492,5980700,58.7,72.549
505584,5980612,60.9,73.036
505732,5980464,61.3,73.523
505584,5980612,60.9,73.523
505820,5979456,60.9,72.062
505920,5979352,60.7,72.549
505296,5979960,61.9,72.549
505292,5979960,60.9,73.036
504384,5980864,60.9,73.036
504776,5980464,60.9,72.549
504916,5980212,59.7,72.549
504800,5980328,60.9,73.036
504536,5980592,60.0,72.062
504776,5980352,60.3,73.036
504512,5980616,59.4,73.036
504768,5980360,60.3,72.549
504500,5980612,60.3,72.549
505380,5980612,61.5,73.523
505404,5980612,60.3,73.523
507312,5978848,60.3,73.036
507308,5978848,60.0,73.036
507556,5978596,59.7,74.01
507208,5978952,61.5,71.575
506572,5979588,59.4,72.549
505696,5980464,60.9,73.036
504688,5981472,59.7,74.01
504436,5981724,59.4,72.549
504688,5981472,61.5,73.036
504436,5981724,58.1,73.036
504188,5981976,60.3,73.036
504580,5981588,60.3,73.036
504320,5981852,60.0,73.036
504312,5981864,60.9,73.036
504304,5981876,60.9,73.036
504460,5981724,60.6,73.523
504444,5981724,60.3,73.523
504444,5981724,60.9,73.036
504428,5980716,60.9,73.036
504680,5980464,60.6,72.549
504428,5980716,60.3,73.036
504680,5980464,60.3,73.036
504428,5980716,61.5,73.036
504568,5980580,59.7,73.523
