ram_used,ram_ava,cpu,temp
489480,6408196,63.8,70.601
489616,6408060,54.1,71.088
489752,6407924,52.8,70.114
489732,6407944,55.3,69.627
489364,6408312,54.1,70.114
489500,6408176,52.8,69.627
489256,6408312,54.1,70.114
489244,6408324,52.8,69.627
489128,6408440,52.8,69.627
489728,6407840,52.8,69.14
489464,6408104,55.3,69.627
489728,6407840,54.1,71.088
489464,6408104,52.8,70.114
489624,6407944,52.8,70.601
489508,6408060,52.8,70.114
489244,6408324,52.8,70.601
489368,6408196,52.8,71.088
489504,6408060,55.3,70.601
489492,6408072,52.8,69.627
488340,6410112,55.3,69.14
489364,6409088,54.1,70.601
489100,6409352,52.8,70.601
489364,6408196,55.6,70.114
489484,6408076,54.1,70.601
489472,6408088,54.1,70.601
489504,6408056,54.1,70.114
489240,6408320,54.1,70.114
489364,6408180,54.1,69.627
489396,6408148,52.8,70.601
489600,6407944,52.8,70.601
488152,6412944,55.3,70.114
489176,6411920,52.8,70.114
489060,6412036,54.1,69.627
489196,6411900,54.1,69.627
488932,6412164,54.1,70.114
489720,6411376,52.8,69.627
489308,6411788,52.8,70.114
489044,6412052,52.8,69.627
489444,6411816,54.1,70.601
489236,6412024,54.1,70.601
489372,6411888,52.8,70.114
489360,6411900,51.4,70.114
489592,6411668,52.8,70.114
489488,6411772,54.1,70.601
489624,6411636,54.1,70.114
489360,6411900,54.1,70.114
489348,6411912,54.1,70.601
489380,6411880,54.1,69.627
489368,6411892,52.8,70.601
489236,6412024,54.1,69.627
489372,6411888,54.1,69.627
489508,6412640,52.8,71.088
489244,6412904,54.1,69.627
489472,6412676,54.1,71.575
489368,6412780,52.6,70.601
489592,6411668,55.6,70.114
489236,6412024,54.1,70.114
489372,6411888,52.8,70.601
489256,6412004,52.8,70.601
489532,6411720,54.1,70.114
489228,6412024,54.1,69.627
489260,6411992,55.3,71.088
489248,6412004,52.6,71.088
489228,6412024,54.1,70.114
489364,6411888,51.4,71.088
489332,6411920,55.6,70.114
489320,6411932,51.4,70.601
489584,6411668,54.1,70.601
489572,6411680,51.4,69.627
489584,6411668,54.1,71.088
489580,6411680,54.1,71.088
489420,6411888,54.1,71.088
489408,6411900,54.1,71.088
489292,6412016,54.1,70.114
489176,6412132,52.8,70.114
489312,6411996,52.8,71.088
489388,6411920,54.1,71.575
489536,6411772,55.3,70.114
489420,6411888,52.8,71.088
489408,6411900,51.4,71.088
489292,6412016,52.8,70.601
489592,6411712,54.1,71.088
489532,6411772,52.8,71.575
489668,6411636,55.3,70.114
488220,6413972,52.8,70.601
489244,6412948,54.1,71.088
489528,6412664,51.4,70.601
489264,6412928,54.1,71.088
489664,6411772,52.8,70.114
489296,6412140,52.8,70.114
489432,6412004,52.8,70.601
489168,6412268,52.8,70.114
489412,6411904,55.3,71.088
489548,6411768,54.1,70.114
489648,6411668,54.1,70.601
489636,6411680,54.1,70.601
489648,6411668,55.3,70.601
489636,6411680,51.4,71.575
489372,6411944,54.1,71.088
489292,6412024,54.1,69.627
489176,6412140,52.8,70.114
488912,6412404,54.1,70.114
489300,6412016,52.8,71.088
489304,6412008,54.1,70.601
489292,6412020,55.3,70.601
489176,6412136,54.1,71.088
489312,6412000,52.8,71.088
489140,6412172,52.8,70.114
489392,6411920,52.8,71.088
489128,6412184,54.1,71.088
489116,6412196,55.3,70.114
489400,6411912,51.4,71.088
489136,6412176,54.1,70.601
489420,6411892,52.8,70.601
489160,6412156,55.3,70.601
489296,6412020,52.6,71.088
489180,6413024,55.6,71.088
489316,6412888,54.1,70.601
489304,6412900,54.1,70.114
489292,6412912,51.4,71.575
489176,6413028,54.1,71.088
489056,6412260,54.1,71.575
489648,6411668,52.8,70.601
489384,6411932,52.8,71.575
489388,6411944,54.1,70.601
489300,6412008,52.8,70.601
489584,6411724,54.1,70.601
489572,6411736,54.1,71.088
489788,6411520,52.6,71.088
489536,6411772,54.1,71.575
489420,6411888,52.8,71.088
489556,6411752,52.8,71.575
489536,6411772,55.6,70.601
489672,6411636,52.8,70.601
489408,6411900,52.8,70.601
489528,6411772,54.1,70.601
489884,6411416,54.1,71.088
489872,6411428,51.4,70.114
489632,6411668,52.8,70.114
489528,6411772,54.1,70.114
489664,6411636,54.1,70.601
489400,6411900,54.1,71.575
489536,6411764,54.1,70.114
489416,6411880,55.0,70.601
489548,6411744,51.4,71.088
489768,6411520,52.6,71.088
489784,6411520,55.0,71.575
489664,6411636,51.4,71.088
490132,6411164,53.8,70.601
489420,6412908,53.8,70.601
489300,6413024,52.6,72.549
489684,6412636,52.6,72.062
489564,6412752,51.4,71.088
489548,6412764,52.6,70.114
490004,6411416,52.6,71.088
489844,6411576,52.6,71.575
489764,6411668,52.6,72.062
489288,6412024,53.8,70.601
489424,6411888,53.8,71.575
489560,6411752,53.7,70.601
489548,6411764,55.0,71.088
489644,6411668,52.6,70.601
488820,6412512,51.3,70.114
488556,6412776,54.1,70.601
488912,6412420,52.6,71.088
488648,6412684,52.6,71.088
487296,6414036,52.6,71.088
486812,6414544,51.4,71.575
486908,6414408,53.8,71.088
486896,6414420,54.1,70.114
487012,6414284,51.4,70.601
487044,6414252,53.7,70.601
487000,6414292,52.6,71.088
486884,6414408,54.1,71.575
486872,6414420,51.4,71.088
487104,6414188,52.6,70.601
487252,6414040,53.8,71.088
487128,6414188,51.4,71.088
487092,6414200,52.6,71.575
487100,6414188,52.6,71.088
486788,6415532,52.6,70.601
486884,6415432,51.4,70.601
487016,6415296,52.6,70.601
487364,6414944,51.4,71.088
487096,6415208,53.8,71.575
487356,6414944,53.8,71.575
487088,6415208,52.6,71.575
487468,6413936,52.6,70.601
487108,6414156,52.6,71.088
486976,6414292,51.4,71.575
488984,6412276,52.6,70.114
488864,6412392,52.6,71.575
488848,6412404,51.4,70.601
488832,6412416,51.4,71.575
488968,6412276,53.8,71.088
489100,6412140,52.6,71.575
489084,6412152,53.8,70.601
488816,6412416,52.6,71.088
489012,6412276,50.0,70.601
488892,6412392,52.6,71.088
488772,6412508,55.0,72.062
489008,6412268,50.0,70.114
488888,6412384,53.8,70.601
488872,6412396,52.6,71.088
488856,6412408,55.0,70.601
488840,6412420,51.4,72.549
488980,6412276,52.6,71.088
488860,6412392,53.8,71.088
488844,6412404,52.6,71.088
488852,6412424,53.8,70.601
488836,6412436,52.6,71.575
489268,6413032,51.3,71.088
489384,6412912,53.8,71.575
489516,6412776,52.6,72.549
489648,6412640,52.6,71.088
489564,6412720,53.8,71.575
489500,6412780,52.6,71.088
489632,6412644,52.6,71.575
489364,6412908,51.4,71.575
489856,6412424,51.4,71.575
489868,6411520,55.0,70.601
489748,6411636,53.8,71.088
489732,6411648,50.0,71.088
489708,6411668,53.8,71.575
489852,6411520,52.6,71.088
488992,6412376,52.5,71.088
487936,6413428,55.0,72.062
487924,6413440,51.4,72.062
486688,6414556,52.6,72.062
487716,6413532,51.4,71.088
487772,6413460,54.1,73.036
487504,6413724,51.4,72.062
487492,6413736,50.0,71.088
487280,6413948,52.6,71.575
487256,6413960,51.3,71.088
487144,6414068,50.0,72.062
487140,6414068,50.0,71.088
486396,6414808,52.6,71.088
486676,6414524,53.8,70.601
486728,6414468,52.6,70.601
486384,6414824,53.8,71.088
486516,6414688,52.6,71.575
484768,6420280,52.6,70.601
486532,6418516,51.4,71.575
486260,6418780,56.1,70.601
486540,6418644,51.4,71.575
486572,6418612,52.6,71.088
486784,6418400,52.6,71.088
486660,6418516,51.4,70.601
486544,6418632,52.6,71.088
486864,6418296,53.8,71.088
486596,6418560,52.6,71.088
486748,6418400,53.8,71.088
486868,6417392,55.0,72.549
487032,6417256,52.6,71.575
486764,6417520,52.6,71.088
486900,6417384,51.4,71.575
486776,6417500,51.4,70.601
486660,6417616,55.0,72.062
486936,6417332,52.6,71.575
486512,6417644,55.3,71.088
487032,6417124,52.6,72.062
487064,6417092,50.0,71.088
487052,6417104,51.3,71.575
487336,6416820,52.6,71.088
487072,6417084,52.6,72.549
486348,6417808,52.6,71.575
486084,6418072,52.8,71.088
486368,6417788,51.4,70.114
486400,6417756,54.1,70.601
486536,6417620,52.8,72.062
486300,6417880,54.1,71.575
486624,6417596,54.1,72.549
486612,6417608,54.1,72.062
486896,6417324,52.6,71.088
486928,6417292,54.3,70.601
486664,6417556,53.8,71.088
486948,6417272,52.8,71.088
486684,6417536,52.8,71.575
