ram_used,ram_ava,cpu,temp
507656,5978924,41.6,67.679
508056,5978524,41.8,68.653
507804,5978776,41.0,68.166
508056,5978524,42.3,67.679
508576,5979028,42.5,68.166
508576,5979028,41.0,67.679
508576,5979028,43.0,68.653
508576,5979028,41.0,67.679
508576,5979028,41.0,69.14
508576,5979028,43.2,68.166
508828,5978776,41.0,69.14
508324,5979280,41.8,68.653
508576,5979028,41.8,68.653
508576,5979028,42.5,69.14
508072,5979532,41.8,68.653
509184,5978420,41.2,67.679
508828,5978776,42.0,68.653
508324,5979280,41.8,68.653
508192,5979412,41.8,69.14
507940,5979664,42.5,68.166
508088,5979516,41.6,69.14
508192,5979412,42.5,68.166
508192,5979412,41.0,68.653
508000,5973724,51.9,68.166
507984,5973740,42.3,68.166
507716,5972984,41.8,68.653
508220,5972480,43.0,69.14
507968,5972732,41.0,68.166
507968,5972732,41.0,67.192
508220,5972480,43.0,68.166
508216,5972480,41.0,68.166
507964,5972732,42.5,68.653
507224,5973472,41.8,67.679
508220,5972480,42.5,69.14
507692,5976428,45.0,67.679
507432,5976176,42.3,67.679
507432,5976176,41.8,68.166
507180,5976428,41.8,68.166
507180,5976428,41.8,68.653
508068,5976428,42.3,68.166
507952,5976680,41.8,69.14
507952,5976680,41.8,68.653
508208,5976428,41.8,69.627
508208,5976428,41.0,69.14
507956,5976680,41.8,69.14
508208,5976428,41.8,68.653
507956,5976680,41.8,68.166
508460,5976176,42.3,68.166
508200,5976428,41.0,69.14
508592,5976040,41.0,68.166
508332,5976304,41.0,69.627
508576,5976064,43.0,68.166
508316,5976328,41.8,68.653
508200,5976428,41.8,68.166
508304,5976324,41.6,69.14
508300,5976324,42.5,68.653
508448,5976176,40.5,68.653
508448,5976176,41.0,68.166
508448,5976176,41.8,68.166
507992,5976040,43.0,68.653
507432,5976304,41.0,68.653
507420,5976316,42.3,68.653
507560,5976176,41.0,68.653
507424,5976176,41.0,68.653
507424,5976176,41.0,69.627
507528,5976072,43.2,68.653
507420,5976176,40.3,68.653
507276,5976324,41.8,67.679
507676,5975924,41.8,68.166
508300,5976188,41.0,68.653
508540,5975948,41.8,69.14
508424,5976212,41.8,68.166
508412,5976224,41.8,68.653
508196,5976428,41.6,69.14
508196,5976428,42.5,68.653
508300,5976324,41.8,68.166
508448,5976176,41.0,69.14
508300,5976324,41.8,69.14
508196,5976428,41.6,69.14
508436,5976176,41.8,69.14
508284,5976324,41.8,69.14
508216,5976324,41.6,68.166
507960,5976576,41.0,69.627
508228,5976324,41.8,69.14
507832,5977168,42.5,67.679
507624,5976932,41.8,68.653
507372,5977184,41.8,69.14
507624,5976932,41.8,68.166
507372,5977184,41.8,69.14
507472,5977080,41.6,69.14
507360,5977184,41.8,68.166
507360,5977184,41.8,68.653
506720,5976932,41.6,68.166
506716,5976932,41.0,68.166
506348,5977184,41.8,68.166
506452,5977080,41.8,68.653
506600,5976932,41.0,69.14
506600,5976932,41.8,69.14
506596,5976932,41.6,69.14
506344,5977184,42.5,68.653
506596,5976932,41.0,68.653
506344,5977184,41.8,68.653
506696,5976828,41.8,68.653
506448,5977080,41.8,69.627
506848,5976680,41.8,68.653
507620,5976932,42.3,68.653
507620,5976932,41.8,69.14
507620,5976932,41.0,68.653
507620,5976932,41.8,68.653
507864,5976680,41.3,68.653
507864,5976680,42.3,69.14
507612,5976932,41.0,69.14
507612,5976932,41.0,68.166
507376,5977168,41.8,69.14
507620,5976916,41.8,68.653
507712,5976828,41.8,69.14
507860,5976680,42.5,69.627
507860,5976680,41.0,69.627
507608,5976932,41.0,69.14
507860,5976680,41.0,68.653
507608,5976932,42.5,68.653
507860,5976680,41.6,68.166
507860,5976680,41.8,69.14
507860,5976680,41.0,67.679
507860,5976680,41.8,68.653
506604,5976916,41.8,69.14
506892,5976632,41.0,68.653
506892,5976644,42.5,69.627
506632,5976908,41.8,68.653
507108,5976412,42.5,68.653
506840,5976680,41.0,68.653
507092,5976428,42.0,69.627
