ram_used,ram_ava,cpu,temp
485596,6499452,26.2,55.991
485636,6499556,27.9,55.017
485868,6499320,27.9,55.991
485864,6499320,26.2,55.504
485624,6499556,26.7,54.53
485616,6499572,27.4,55.017
485880,6499320,29.0,55.504
485736,6499336,26.2,55.017
485988,6499084,27.9,55.504
485736,6499336,27.9,55.504
485988,6499084,27.4,55.017
485988,6499084,29.0,55.017
486096,6498980,26.7,55.504
486352,6498728,27.4,55.504
485868,6499216,27.9,55.991
485740,6499216,27.4,55.504
485992,6498964,27.9,55.991
486084,6498876,26.7,55.504
486028,6498076,27.4,54.53
485872,6498224,26.7,55.504
486024,6498076,27.4,54.53
486020,6498076,26.7,55.991
485888,6498076,26.7,55.991
486136,6497824,27.4,55.504
486024,6497824,26.7,55.017
485772,6498076,27.9,55.504
486024,6497824,26.2,55.504
485772,6498076,26.7,55.504
486128,6497720,29.0,55.991
485876,6497972,26.2,55.504
485896,6497824,27.9,55.991
486000,6497720,27.4,55.504
486292,6498312,27.9,55.504
486288,6498460,27.9,55.017
486200,6498564,28.6,55.991
485948,6498816,27.9,56.478
486320,6498444,27.4,54.53
486188,6498564,27.9,55.017
486040,6498580,27.4,56.478
486288,6498328,27.9,55.991
486284,6498328,26.7,55.991
486532,6498076,26.2,55.504
486380,6498224,29.0,55.504
486520,6498076,27.4,55.991
486648,6497972,27.9,55.504
486412,6498076,27.4,55.991
486260,6498224,27.9,55.504
486152,6498328,26.7,55.504
486508,6497972,27.9,55.991
485904,6498580,27.4,55.991
485652,6498832,26.2,55.504
485520,6497940,29.0,55.991
485404,6498056,29.0,56.478
485264,6498068,26.2,55.991
485148,6498184,26.7,56.478
485536,6497796,27.4,55.991
485500,6497824,27.9,55.504
485496,6497824,27.4,56.965
485492,6497824,27.9,55.991
485488,6497824,28.6,55.991
485476,6497704,26.7,55.991
485456,6497720,27.4,55.504
485344,6497824,26.7,54.53
485488,6497720,28.6,55.991
485372,6498724,26.7,54.53
485776,6498456,28.6,55.504
485764,6498468,27.9,55.991
485148,6492432,34.8,55.991
484540,6493040,26.2,55.504
486000,6491436,29.0,55.017
485392,6492044,26.2,55.991
485008,6492428,27.9,55.017
484904,6492532,27.4,55.504
485008,6492428,26.7,56.478
484904,6492532,28.6,55.991
485140,6492296,26.7,55.991
485280,6492028,27.4,55.991
485364,6491940,29.0,56.478
485348,6491952,26.2,54.53
484764,6492532,27.9,55.991
485308,6491996,28.6,55.991
485336,6491964,27.9,56.965
485116,6492192,27.4,55.504
484992,6491168,26.7,55.991
485288,6494568,29.0,56.965
485040,6494820,27.4,55.991
485044,6494820,26.7,55.991
485300,6494568,27.4,56.478
485408,6494464,26.7,55.991
485028,6494820,28.6,55.017
485044,6494804,26.7,55.504
484896,6494820,26.2,55.017
485396,6494316,27.9,55.991
485140,6494568,27.4,56.478
485496,6494212,27.9,55.991
485396,6494316,27.4,56.478
485648,6494064,27.9,55.017
485648,6494952,27.4,55.991
485900,6494848,26.7,55.991
485668,6494952,28.6,55.991
485536,6495084,26.2,55.991
485432,6495188,27.9,56.478
485532,6495072,27.4,55.504
485416,6495188,27.9,56.965
485648,6494948,29.0,55.504
485532,6495064,27.4,55.017
485540,6494928,26.2,55.504
485752,6494716,27.9,55.017
485412,6495072,28.6,55.017
485916,6494568,27.9,55.017
485664,6494820,27.9,55.504
485664,6494820,27.4,56.478
485664,6494820,26.7,56.965
485516,6494968,27.4,55.504
485536,6494820,29.0,55.504
485892,6494464,27.4,55.017
484760,6494568,27.9,55.991
484756,6494568,27.4,55.504
484860,6494464,27.9,56.965
484752,6494568,25.4,55.504
484504,6494820,28.6,56.478
484624,6494700,26.7,56.478
484644,6494552,27.4,55.017
485132,6494064,27.9,56.478
483872,6495324,27.0,55.991
483472,6495724,26.7,55.991
483236,6495960,26.2,56.965
483384,6495812,27.9,56.478
483368,6495828,27.4,55.504
483492,6496464,27.4,56.478
483756,6496332,27.9,55.991
483608,6496480,28.6,55.504
483752,6496332,26.7,56.478
483616,6496464,27.4,55.991
483512,6496568,28.6,56.965
483808,6496272,27.9,55.991
483848,6496228,26.2,55.017
483616,6496332,27.4,55.991
483868,6496080,27.9,56.478
485380,6494568,27.4,55.991
485516,6494432,26.2,56.478
485128,6494820,28.6,55.991
485380,6494568,27.9,56.478
486136,6493812,26.2,56.478
486136,6493812,27.9,56.965
486008,6493812,27.4,55.991
485372,6494448,29.0,55.991
485520,6494300,27.4,55.991
485504,6494316,27.9,55.017
484616,6494316,27.4,55.991
484868,6494064,28.6,55.991
484720,6494212,26.2,56.478
484616,6494316,27.9,55.991
484488,6494316,28.6,56.965
484488,6494180,27.4,55.991
484236,6494432,26.7,56.965
484740,6493928,27.4,55.991
484488,6494180,27.4,56.478
484488,6494180,27.9,55.991
484224,6494444,28.6,55.991
484728,6493812,26.2,56.965
484752,6493812,27.9,55.504
484752,6493812,27.4,55.504
484636,6493928,27.9,56.965
484888,6493676,26.2,55.991
484624,6493940,26.2,56.965
484612,6493952,29.0,56.478
485256,6493308,26.2,55.504
485160,6494300,27.4,55.991
485144,6494316,29.0,55.504
486256,6493204,26.2,55.991
485260,6494196,26.7,56.965
486148,6493308,27.4,56.965
485152,6494300,26.7,56.965
486648,6492804,28.6,55.991
485768,6493556,27.4,55.504
486404,6492920,29.0,56.478
486140,6493184,27.4,55.991
486128,6493196,26.2,55.504
485276,6494048,28.6,56.478
486120,6493204,27.9,56.478
486016,6493308,27.4,55.991
486268,6493056,27.4,55.504
484616,6493692,26.2,55.504
484612,6493692,27.9,56.478
484744,6493560,28.6,55.504
484208,6493960,26.2,55.504
484356,6493812,27.4,55.991
484356,6493812,27.9,56.478
484208,6493960,27.4,56.478
485364,6492804,27.4,55.504
485488,6492552,25.0,56.478
484348,6493692,29.7,56.478
484496,6493544,27.9,55.991
484480,6493560,26.2,56.478
484540,6493500,27.4,55.991
484484,6493560,27.9,56.478
484588,6493456,26.2,55.991
484476,6493440,27.4,55.991
484624,6493292,27.9,55.504
485348,6493456,28.6,55.991
485632,6493308,26.7,56.965
485632,6493308,28.6,55.991
485632,6493308,29.0,56.478
485632,6493308,26.2,55.991
485480,6493456,27.4,55.017
485264,6493544,29.0,56.478
486292,6492520,27.4,56.478
486040,6492772,27.4,56.965
486040,6492772,27.9,55.504
486292,6492520,26.2,55.991
486040,6492772,27.9,56.478
486108,6492700,27.4,56.478
485368,6496252,27.9,56.965
484560,6497072,26.2,56.478
484796,6496836,29.7,55.504
483624,6496984,27.9,55.504
483516,6497088,26.2,56.965
483516,6497088,27.9,56.478
483516,6497088,27.4,56.965
483768,6496836,27.4,56.478
483640,6496836,26.7,55.504
483640,6496836,28.6,55.991
483892,6496584,27.9,56.478
483640,6496836,27.4,55.991
483744,6496732,27.4,55.991
483508,6496968,27.9,56.478
483760,6496716,26.2,56.478
483888,6496584,28.6,56.478
483772,6496584,27.9,56.478
483772,6496584,26.2,55.504
483772,6496584,29.0,55.991
484764,6496480,27.4,57.939
484796,6496584,27.4,56.965
484664,6496716,27.9,56.478
484560,6496820,28.6,55.991
484796,6496584,26.7,57.452
484672,6496584,28.6,57.452
484776,6496480,27.4,57.452
484776,6496480,27.9,55.991
484672,6496584,27.4,56.965
484924,6496332,27.9,56.478
484776,6496480,27.4,55.991
484424,6496836,27.4,55.991
483788,6497340,27.9,56.478
483420,6497708,27.4,56.965
483136,6497992,27.9,55.991
482620,6498508,27.4,56.478
482632,6498496,27.4,56.478
482604,6497500,27.9,57.939
482616,6497488,27.9,57.452
482996,6497088,26.2,56.478
482964,6496984,29.0,57.452
482600,6497340,28.6,56.478
482948,6496984,27.9,55.991
482840,6497088,27.9,56.965
482584,6497340,28.6,57.452
483868,6496080,27.7,57.939
483632,6496316,26.9,56.478
483380,6496568,28.6,55.504
482732,6497088,27.4,56.965
483000,6496820,27.9,57.939
482984,6496836,27.9,56.965
482852,6496968,27.4,56.478
483000,6496820,26.7,56.965
483872,6496836,27.4,57.452
484020,6496836,26.7,56.965
484080,6496776,27.9,56.965
484140,6496584,26.2,57.452
484200,6496524,29.7,56.965
483816,6496820,29.0,57.452
483916,6496716,27.4,56.965
484044,6496584,26.7,56.478
483556,6497072,27.4,56.965
484056,6496568,29.0,57.452
484200,6496316,25.4,56.478
484052,6496464,28.6,56.478
484200,6496316,27.9,56.965
484184,6496332,27.4,57.452
483932,6496584,26.7,57.452
484304,6496212,27.4,57.452
484436,6496080,27.9,56.965
483800,6495828,27.9,57.452
483536,6495828,26.2,56.478
483640,6495724,27.9,57.452
483532,6495828,26.2,56.478
483384,6495976,27.9,57.452
483396,6495960,28.6,56.965
483584,6495768,27.9,56.478
483520,6495828,26.2,56.965
483500,6495724,28.6,55.991
483648,6495576,26.7,56.965
483420,6495828,27.9,57.452
483928,6495324,26.2,56.478
483680,6495576,26.7,57.452
483432,6495828,28.6,56.965
483528,6495708,27.9,57.452
484432,6495828,27.4,56.965
484556,6495576,27.9,56.965
484556,6495576,28.6,56.478
484556,6495576,26.7,56.965
484912,6495220,27.4,56.965
484656,6495472,29.0,57.939
484904,6495220,26.2,55.991
484540,6495576,27.9,56.478
484760,6495220,27.4,56.478
484396,6495576,27.9,56.965
484896,6495072,28.6,57.939
484636,6495324,29.5,56.965
484784,6495220,27.4,56.965
484296,6495708,26.7,56.965
484444,6495560,27.4,56.965
484296,6495708,26.7,57.452
484568,6495308,27.4,56.478
484804,6495072,30.2,57.452
483528,6495324,27.4,56.965
483280,6495576,26.7,56.478
483404,6495456,27.4,57.452
483408,6495456,29.0,56.478
483288,6495576,28.6,56.965
483604,6495264,26.7,55.991
483516,6495220,27.4,56.478
483636,6495072,29.0,56.478
483628,6495072,27.4,56.478
483728,6494968,27.9,56.478
483364,6495324,26.2,56.478
483884,6494820,27.9,56.965
483628,6495072,27.4,57.452
483776,6494820,27.4,57.452
484552,6494936,27.9,56.965
484680,6494948,27.4,56.965
484420,6495212,27.9,57.939
484960,6494676,27.4,56.965
484848,6494792,26.7,57.452
484840,6494804,27.4,56.478
484900,6494716,27.4,56.478
484660,6494820,27.4,57.452
484908,6494568,27.4,57.939
484648,6494820,27.4,57.452
484152,6495308,29.7,57.939
484396,6495056,29.0,58.426
484776,6494700,27.4,56.965
484912,6494564,26.2,56.965
484944,6494428,27.4,58.426
484680,6494692,29.0,57.452
484816,6494556,27.4,57.939
485056,6494316,27.9,56.478
484796,6494568,27.4,56.965
484012,6494464,26.2,57.452
483776,6494700,27.9,57.452
483924,6494552,27.4,56.478
484032,6494316,27.9,57.452
483884,6494464,27.4,56.965
484148,6494196,27.9,57.939
484012,6494196,27.4,56.478
483888,6494316,29.0,56.965
483988,6494212,27.4,57.939
483732,6494464,27.4,57.452
483704,6494492,29.0,57.452
483216,6494848,27.4,57.452
483908,6486932,37.1,56.965
483904,6486932,27.4,57.939
485024,6486696,27.9,56.965
484904,6486960,29.7,57.452
485164,6486696,26.2,58.426
484908,6486948,29.0,57.452
484436,6487288,26.2,57.452
484684,6487036,27.4,57.939
485036,6486680,28.6,57.452
484764,6486948,26.7,56.478
484736,6486976,27.4,56.965
484672,6487036,27.4,58.426
484668,6487036,27.9,56.478
484664,6487036,26.2,57.939
484924,6490200,27.4,56.478
485116,6490156,27.9,56.478
485012,6490260,26.2,57.452
485148,6490124,27.4,56.478
485136,6490136,27.4,56.965
484872,6490400,27.9,56.478
485508,6489736,27.4,57.452
482988,6491100,27.4,56.965
482588,6491500,27.4,56.478
482732,6491352,29.0,57.939
482500,6491604,26.7,56.965
482752,6491352,27.4,56.965
482500,6491604,27.9,57.939
482768,6491336,27.4,57.452
482604,6491500,26.7,57.939
482728,6491248,28.6,57.452
482628,6491352,26.7,56.965
482628,6491352,27.9,56.478
482880,6491100,27.4,56.965
482480,6491500,29.0,56.965
482432,6491604,27.9,57.452
482432,6491604,27.4,56.965
484300,6489736,28.6,58.426
485328,6488580,26.7,57.452
485196,6488712,28.6,56.965
485188,6488712,28.6,57.452
485972,6488816,26.7,56.965
486092,6488832,26.2,56.965
486108,6488816,29.0,57.452
486156,6488832,27.4,57.452
486028,6488832,26.2,56.478
486128,6488728,29.0,56.965
486276,6488580,27.4,56.965
486276,6488580,27.9,57.939
