ram_used,ram_ava,cpu,temp
487312,5997528,40.7,59.887
487312,5997540,37.0,59.4
487600,5997256,39.3,60.861
487592,5997268,42.9,60.374
487564,5997296,34.6,61.348
487560,5997308,41.4,60.374
487468,5997400,40.7,59.887
487168,5997652,37.0,60.374
487560,5997264,40.7,61.835
487444,5997380,41.4,59.887
488564,5997148,37.0,59.887
488596,5997264,40.7,61.348
488548,5997296,37.0,60.374
487556,5997400,41.4,60.861
487564,5997264,40.7,59.4
487556,5997276,39.3,60.861
487696,5997140,40.7,61.348
487580,5997256,39.3,59.4
487716,5997120,41.4,59.887
487700,5997148,40.7,60.861
487840,5997012,37.0,61.348
487408,5997400,38.5,59.887
487760,5997044,41.4,61.835
487752,5997056,37.0,60.861
487744,5997068,40.7,60.374
487664,5997148,39.3,60.374
487664,5997148,37.0,60.861
487552,5997264,40.7,60.861
487688,5997128,39.3,59.887
487928,5996896,39.3,60.374
488068,5996760,42.9,61.348
488024,5996808,37.0,60.374
488012,5996820,40.7,60.861
487784,5997056,37.0,60.861
487680,5997160,41.4,60.861
487824,5997024,40.7,61.348
487632,5997160,39.3,60.861
487944,5996848,40.7,60.861
487884,5996908,41.4,61.348
488032,5996772,37.0,60.861
487768,5997036,38.5,61.348
487904,5996900,41.4,60.374
487788,5997016,41.4,61.348
487792,5997028,40.7,60.861
487784,5997040,41.4,61.348
487924,5996904,40.7,60.861
487812,5997020,37.0,61.835
487952,5996884,39.3,61.348
487692,5997148,40.7,60.374
487980,5996864,41.4,60.861
487972,5996908,42.9,59.887
488364,5996520,37.0,59.4
488104,5996784,41.4,61.348
488096,5996796,37.0,61.348
488132,5996764,42.9,59.887
488124,5996776,37.0,61.348
488012,5996892,41.4,61.835
488356,5996552,40.7,62.322
488256,5996656,37.0,62.322
488396,5996520,39.3,61.348
488136,5996784,40.7,60.861
487012,5997908,40.0,61.348
487148,5997772,38.5,61.348
486908,5998036,41.4,60.861
487296,5997648,38.5,60.374
487088,5997780,37.0,60.861
487224,5997644,42.9,60.861
487216,5997664,37.0,61.348
487352,5997528,40.7,60.861
487088,5997792,42.9,60.861
487076,5997804,34.6,61.348
487108,5997772,42.9,60.374
487348,5997532,41.4,61.348
487360,5997544,40.7,61.348
487348,5997556,37.0,61.835
487404,5997524,40.7,61.348
487140,5997788,39.3,62.322
487128,5997800,40.7,60.861
487012,5997916,40.7,61.348
487472,5997412,39.3,60.861
487364,5997528,40.7,60.861
487504,5997392,39.3,60.374
487244,5997656,38.5,60.861
487384,5997520,39.3,61.348
487268,5997636,40.7,61.835
487552,5997352,39.3,60.374
487004,5997900,38.5,60.861
487540,5997364,37.0,61.348
487612,5997292,42.9,60.861
487600,5997304,38.5,60.861
487632,5997272,41.4,60.861
487776,5997136,39.3,61.348
487548,5997400,42.9,60.374
487540,5997412,38.5,60.861
487488,5997380,37.0,60.861
487820,5997056,42.9,61.835
487556,5997320,34.6,60.861
487840,5997036,42.9,61.348
487576,5997300,39.3,60.861
487564,5997312,40.7,60.861
487616,5997280,41.4,60.374
487500,5997396,38.5,61.348
487988,5996908,39.3,61.348
487872,5997024,38.5,60.861
487860,5997036,40.7,61.348
487840,5997056,39.3,61.348
487828,5997068,40.7,61.835
487840,5997056,39.3,61.348
487832,5997024,42.9,61.348
487828,5997036,36.0,60.374
487964,5996900,41.4,61.835
488736,5997016,38.5,60.374
488148,5996880,42.9,61.348
487972,5997056,41.4,60.374
487960,5997068,40.7,60.861
487992,5997036,38.5,62.322
487980,5997048,39.3,61.835
488264,5996764,38.5,61.835
488252,5996776,41.4,60.374
488136,5996892,36.0,60.861
488224,5996804,42.9,61.835
488120,5996908,39.3,61.348
487976,5996892,40.7,60.374
488080,5996788,37.0,61.348
488328,5996548,40.7,61.348
488360,5996516,41.4,61.835
488348,5996528,40.7,61.348
488084,5996792,38.5,61.835
488280,5996596,39.3,61.348
488016,5996860,42.9,62.322
488236,5996656,40.7,61.835
488372,5996520,37.0,61.835
488360,5996532,42.9,60.861
488244,5996648,41.4,61.348
488420,5996512,40.7,62.322
488304,5996628,39.3,61.348
488292,5996640,40.7,61.348
488072,5996788,40.7,61.835
488460,5996400,37.0,61.348
488344,5996516,44.8,62.322
488332,5996528,42.9,61.835
488216,5996644,37.0,61.835
488500,5996360,38.5,61.348
488560,5996300,42.9,61.835
488580,5996312,39.3,61.348
488592,5996300,38.5,61.348
488488,5996404,37.0,61.835
488648,5996268,42.9,62.322
488384,5996532,39.3,61.348
488372,5996544,40.7,61.835
488404,5996512,41.4,61.348
488420,5996524,38.5,60.861
488612,5996268,40.7,61.835
488600,5996280,37.0,62.322
488484,5996396,44.8,61.835
488620,5996260,42.9,60.861
488372,5996524,37.0,61.835
488512,5996388,38.5,62.322
488748,5996152,39.3,60.861
488884,5996016,40.7,61.835
488632,5996280,39.3,62.322
488624,5996292,38.5,61.835
